"id","state","age","gender","party","race","socioecon_bg","familyincome","density","ever_donor","voted2008","voted2010","voted2012","voted2014","vote2012_prob","vote2014_prob","ideology_score","dem_score","dem2012_score","homeowner_score","college_grad_prob","gun_owner_prob","hunter_prob","married_prob","religion"
24008,"NC",40,"M","NPA","H","TRADITIONALLY LIBERAL, WHIE COLLAR",222000,"URBAN",0,0,0,1,1,94.599998,69.449997,39.799999,NA,35.459999,9,0.72600001,0.414,NA,0.56699997,"CATHOLIC"
22877,"NC",51,"M","NPA","H","BLUE COLLAR, UNIONS",82000,"URBAN",0,1,0,1,1,95.300003,79.220001,44.099998,50.380001,65.879997,9,0.44600001,0.57700002,0.139,0.89600003,"CATHOLIC"
23235,"NC",43,"M","NPA","H","MODERATELY WEALTHY",57000,"URBAN",0,1,0,1,0,77.800003,37.810001,57,26.02,89.870003,9,0.54299998,0.34799999,0.064999998,0.56,"CATHOLIC"
23253,"NC",38,"M","NPA","H","TRADITIONALLY LIBERAL, WHIE COLLAR",38000,"URBAN",0,0,0,0,0,NA,53.080002,51.599998,NA,64.43,5,0.68800002,0.377,NA,0.86199999,"CATHOLIC"
23093,"NC",32,"M","NPA","H","NON-FAMILY, NOT WEALTHY",10000,"URBAN",0,0,0,0,0,23.6,12.12,57.299999,NA,76.5,2,0.26899999,0.354,NA,0.23100001,"CATHOLIC"
13265,"NC",48,"F","NPA","B","BLUE COLLAR, UNIONS",10000,"RURAL",1,1,1,1,1,81.099998,72.010002,45,95.209999,65.099998,9,0.25,0.248,0.207,0.537,"UNCODED"
12242,"NC",28,"F","NPA","B","MODERATELY WEALTHY",120000,"URBAN",0,1,0,1,0,68.800003,42.09,72.699997,41.02,88.050003,9,0.76300001,0.113,NA,0.228,"UNCODED"
12454,"NC",39,"F","NPA","B","FACTORY/SERVICE",189000,"CLUSTER",0,1,0,1,0,89.5,64.160004,60.5,89.220001,90.059998,9,0.43799999,0.156,0.046,0.74199998,"UNCODED"
13065,"NC",42,"F","NPA","B","MODERATELY WEALTHY",79000,"RURAL",0,0,0,1,1,33,36.669998,69.199997,NA,88.75,7,0.54000002,0.243,NA,0.87599999,"UNCODED"
12722,"NC",40,"F","NPA","B","NON-FAMILY, NOT WEALTHY",42000,"URBAN",0,1,1,1,1,82.699997,72.010002,61,95.589996,92.660004,7,0.50400001,0.205,0.046,0.72100002,"UNCODED"
13614,"NC",82,"F","NPA","B","FACTORY/SERVICE",17000,"RURAL",1,1,1,1,1,97.800003,83.690002,63.599998,98.080002,91.919998,8,0.13,0.26800001,0.28799999,0.67199999,"UNCODED"
11637,"NC",60,"M","REP","C","NON-FAMILY, NOT WEALTHY",64000,"URBAN",0,1,0,1,1,95.699997,84.019997,29,69.019997,3.9300001,9,0.29499999,0.61900002,NA,0.78799999,"PROTESTANT"
11630,"NC",65,"M","REP","C","BLUE COLLAR, UNIONS",33000,"URBAN",1,1,1,1,1,97.199997,89.730003,15.2,11.02,1.54,9,0.32300001,0.71700001,0.76899999,0.94700003,"UNCODED CHRISTIAN"
10872,"NC",46,"M","REP","C","MODERATELY WEALTHY",67000,"URBAN",0,1,1,1,0,98.599998,86.309998,19.700001,7.2199998,0.79000002,9,0.35800001,0.58499998,0.37900001,0.91000003,"UNCODED"
11555,"NC",58,"M","REP","C","FACTORY/SERVICE",26000,"URBAN",0,0,0,0,0,NA,43.220001,27.299999,NA,2.3399999,9,0.29800001,0.648,NA,0.90200001,"UNCODED"
11292,"NC",65,"M","REP","C","BLUE COLLAR, UNIONS",161000,"URBAN",0,1,1,1,1,93.800003,83.650002,15.5,8.4499998,1.45,9,0.63599998,0.64399999,0.86199999,0.95099998,"UNCODED CHRISTIAN"
11808,"NC",53,"M","REP","C","BLUE COLLAR, UNIONS",152000,"URBAN",0,1,0,1,0,53,49.970001,35.5,42.080002,4.3800001,9,0.219,0.523,0.85500002,0.69700003,"UNCODED CHRISTIAN"
11441,"NC",57,"M","REP","C","NON-FAMILY, NOT WEALTHY",1e+05,"URBAN",0,1,1,1,1,98.900002,90.639999,15.7,11.82,2.95,9,0.389,0.61900002,0.76999998,0.77499998,"UNCODED"
11833,"NC",63,"M","REP","C","BLUE COLLAR, UNIONS",37000,"RURAL",1,1,1,1,1,97.5,92.190002,13.8,11.82,1.58,8,0.447,0.708,0.22,0.90499997,"CATHOLIC"
11465,"NC",64,"M","REP","C","NON-FAMILY, NOT WEALTHY",18000,"URBAN",1,1,1,1,1,94.300003,50.650002,21.799999,20.68,5.23,9,0.27000001,0.495,0.76999998,0.15700001,"PROTESTANT"
11645,"NC",60,"M","REP","C","FACTORY/SERVICE",31000,"CLUSTER",0,1,1,1,1,97.099998,91.059998,17.1,25.23,0.69,9,0.30599999,0.67400002,0.76700002,0.92400002,"CATHOLIC"
11284,"NC",57,"M","REP","C","FACTORY/SERVICE",44000,"URBAN",0,1,1,1,1,87.900002,70.010002,16.200001,17.75,2.1300001,9,0.23,0.62099999,0.546,0.93199998,"PROTESTANT"
10849,"NC",29,"M","REP","C","MODERATELY WEALTHY",151000,"URBAN",0,1,0,1,0,95.099998,58.080002,25.299999,18.99,5.3000002,9,0.63700002,0.58499998,0.85000002,0.84899998,"PROTESTANT"
11090,"NC",65,"M","REP","C","NON-FAMILY, NOT WEALTHY",27000,"URBAN",1,0,1,1,1,96,79.160004,9.6999998,9.6000004,0.47,9,0.37200001,0.745,0.787,0.94700003,"UNCODED"
11502,"NC",64,"M","REP","C","MODERATELY WEALTHY",43000,"URBAN",1,1,1,1,1,98.400002,87.080002,17,25.23,1.37,9,0.537,0.56699997,0.73699999,0.898,"CATHOLIC"
11511,"NC",42,"M","REP","C","NON-FAMILY, NOT WEALTHY",61000,"URBAN",0,1,1,1,1,98.5,82.349998,14.3,9.6000004,2.1800001,9,0.398,0.56,0.745,0.70899999,"PROTESTANT"
11947,"NC",41,"M","REP","C","FACTORY/SERVICE",18000,"RURAL",0,1,0,1,0,92,53.240002,24.799999,12.83,3.8599999,9,0.17399999,0.61400002,NA,0.48100001,"PROTESTANT"
11243,"NC",38,"M","REP","C","NON-FAMILY, NOT WEALTHY",101000,"URBAN",1,1,0,1,0,66.300003,48.439999,30.799999,21.209999,6.4299998,8,0.28600001,0.50999999,0.528,0.31900001,"PROTESTANT"
11729,"NC",52,"M","REP","C","NON-FAMILY, NOT WEALTHY",25000,"URBAN",1,1,0,1,0,62.5,19.6,27.700001,16.57,4.6799998,9,0.211,0.46700001,0.36199999,0.42500001,"PROTESTANT"
11525,"NC",56,"M","REP","C","BLUE COLLAR, UNIONS",41000,"RURAL",0,1,1,1,1,97.800003,87.209999,12.4,8.4499998,1.85,9,0.30700001,0.639,0.86500001,0.308,"UNCODED CHRISTIAN"
11420,"NC",82,"M","REP","C","NON-FAMILY, NOT WEALTHY",41000,"URBAN",1,1,1,1,1,93.300003,79.379997,17.5,18.99,1.64,8,0.31600001,0.60699999,0.82800001,0.838,"UNCODED"
10906,"NC",82,"M","REP","C","FACTORY/SERVICE",18000,"URBAN",1,1,0,1,1,66.199997,55.419998,25.4,11.82,2.27,9,0.112,0.759,0.80599999,0.505,"UNCODED"
11371,"NC",52,"M","REP","C","NON-FAMILY, WORKING",28000,"URBAN",0,0,0,0,0,40.700001,2.72,30.6,11.02,5.6700001,7,0.257,0.41,NA,0.048,"UNCODED"
11508,"NC",28,"M","REP","C","BLUE COLLAR, UNIONS",60000,"CLUSTER",0,1,0,1,0,76.199997,39.110001,21.4,11.02,2.54,9,0.185,0.463,0.79299998,0.31900001,"PROTESTANT"
11433,"NC",58,"M","REP","C","FACTORY/SERVICE",91000,"RURAL",0,1,1,1,1,91.699997,82.019997,17.700001,7.2199998,0.56,9,0.38299999,0.68099999,0.86500001,0.77499998,"PROTESTANT"
11426,"NC",67,"M","REP","C","BLUE COLLAR, UNIONS",30000,"URBAN",0,0,0,1,1,48.5,73.360001,26,51.130001,3.8,1,0.33500001,0.32600001,NA,0.221,"PROTESTANT"
10843,"NC",40,"M","REP","C","FACTORY/SERVICE",28000,"CLUSTER",1,0,0,0,0,22.4,17.02,25.4,16.450001,5.4299998,9,0.177,0.64999998,NA,0.208,"PROTESTANT"
11520,"NC",61,"M","REP","C","MODERATELY WEALTHY",68000,"URBAN",0,1,0,1,1,85.599998,58.720001,29,8.4499998,7.1399999,9,0.49399999,0.71200001,0.86500001,0.92500001,"PROTESTANT"
10819,"NC",65,"M","REP","C","FACTORY/SERVICE",17000,"RURAL",1,1,0,1,1,64.599998,45.799999,32.099998,35.540001,5.6700001,3,0.266,0.28600001,0.39899999,0.079999998,"UNCODED CHRISTIAN"
11534,"NC",61,"M","REP","C","MODERATELY WEALTHY",245000,"RURAL",1,1,1,1,1,98.5,92.849998,9.5,19.17,0.73000002,9,0.45500001,0.61699998,0.336,0.96200001,"CATHOLIC"
10867,"NC",45,"M","REP","C","FACTORY/SERVICE",76000,"RURAL",0,1,0,1,1,51.799999,60.450001,33.700001,51.130001,9.0799999,9,0.26199999,0.54500002,0.17200001,0.81900001,"UNCODED CHRISTIAN"
11780,"NC",35,"M","REP","C","BLUE COLLAR, UNIONS",32000,"URBAN",0,1,1,0,0,65.5,17.93,22.6,18.99,3.28,7,0.264,0.66900003,0.59100002,0.215,"UNCODED"
11318,"NC",47,"M","REP","C","FACTORY/SERVICE",23000,"CLUSTER",1,0,0,1,0,23,24.02,28.5,13.61,5.3800001,9,0.24600001,0.63800001,0.78500003,0.35600001,"PROTESTANT"
11772,"NC",74,"M","REP","C","BLUE COLLAR, UNIONS",24000,"RURAL",0,1,1,1,1,98.099998,86.349998,16.5,14.3,2.8299999,8,0.317,0.67799997,0.145,0.90799999,"CATHOLIC"
11181,"NC",58,"M","REP","C","BLUE COLLAR, UNIONS",245000,"RURAL",0,1,0,1,0,60.200001,49.759998,41.099998,42.080002,4.23,9,0.46200001,0.63200003,0.62099999,0.89999998,"CATHOLIC"
11095,"NC",56,"M","REP","C","BLUE COLLAR, UNIONS",36000,"RURAL",0,0,0,1,0,24.700001,39.610001,27.299999,13.61,5.5799999,1,0.32300001,0.28600001,NA,0.625,"UNCODED CHRISTIAN"
10890,"NC",64,"M","REP","C","BLUE COLLAR, UNIONS",107000,"RURAL",0,1,1,1,1,37.299999,41.490002,16.799999,8.4499998,0.91000003,9,0.41100001,0.736,0.86500001,0.96499997,"PROTESTANT"
10856,"NC",62,"M","REP","C","NON-FAMILY, NOT WEALTHY",128000,"URBAN",1,1,1,1,1,98.199997,90.739998,21.1,18.51,2.4300001,9,0.54400003,0.48500001,0.78500003,0.93599999,"UNCODED"
11673,"NC",57,"M","REP","C","NON-FAMILY, NOT WEALTHY",1e+05,"URBAN",0,1,1,1,1,93.699997,79.589996,18.799999,13.25,0.47,9,0.46700001,0.61400002,0.47400001,0.94400001,"UNCODED"
10977,"NC",44,"M","REP","C","BLUE COLLAR, UNIONS",51000,"URBAN",0,0,0,1,0,48.5,48.029999,33.700001,42.080002,6.4699998,9,0.278,0.523,0.336,0.93699998,"PROTESTANT"
11722,"NC",41,"M","REP","C","NON-FAMILY, NOT WEALTHY",48000,"URBAN",0,1,0,0,1,73.699997,19.780001,26.799999,18.299999,6.8200002,9,0.28799999,0.55299997,NA,0.93699998,"PROTESTANT"
11804,"NC",30,"M","REP","C","NON-FAMILY, NOT WEALTHY",65000,"URBAN",0,1,1,1,1,97.699997,81.779999,12,18.059999,0.94,9,0.51499999,0.65399998,0.47400001,0.88099998,"PROTESTANT"
11286,"NC",36,"M","REP","C","FACTORY/SERVICE",63000,"CLUSTER",0,0,1,1,0,96.900002,65.480003,15.7,13.83,1.54,8,0.33700001,0.59600002,0.53600001,0.51999998,"PROTESTANT"
11846,"NC",78,"M","REP","C","MODERATELY WEALTHY",24000,"URBAN",1,1,1,1,1,97.300003,86.809998,11,4.9400001,1.5,9,0.50800002,0.713,0.787,0.94999999,"PROTESTANT"
11910,"NC",60,"M","REP","C","NON-FAMILY, NOT WEALTHY",65000,"URBAN",0,1,0,1,1,80,56.970001,27.799999,11.82,1.6,9,0.29899999,0.46700001,0.79299998,0.616,"PROTESTANT"
11144,"NC",68,"M","REP","C","MODERATELY WEALTHY",35000,"URBAN",0,1,1,1,1,98.400002,87.139999,11,4.9400001,0.12,8,0.41299999,0.71200001,0.79000002,0.93199998,"PROTESTANT"
10995,"NC",78,"M","REP","C","BLUE COLLAR, UNIONS",46000,"RURAL",0,1,1,1,1,92.800003,66.050003,17.9,42.080002,2.2,8,0.41999999,0.65100002,0.77200001,0.94400001,"UNCODED"
11349,"NC",25,"M","REP","C","BLUE COLLAR, UNIONS",98000,"CLUSTER",0,1,0,1,1,46,34.389999,34.099998,11.02,5.96,9,0.389,0.60699999,0.546,0.39300001,"CATHOLIC"
11509,"NC",68,"M","REP","C","BLUE COLLAR, UNIONS",127000,"RURAL",1,1,1,1,1,91.5,83.650002,17.700001,8.4499998,0.47,9,0.62099999,0.68000001,0.86500001,0.96200001,"PROTESTANT"
11675,"NC",34,"M","REP","C","FACTORY/SERVICE",63000,"URBAN",0,0,1,1,0,96.099998,56.959999,16.799999,18.99,1.65,9,0.16,0.54500002,0.70499998,0.90200001,"UNCODED"
11871,"NC",64,"M","REP","C","MODERATELY WEALTHY",85000,"URBAN",1,1,0,1,1,96.800003,88.589996,22.700001,20.450001,1.92,9,0.50199997,0.54900002,0.73699999,0.25,"PROTESTANT"
11747,"NC",65,"M","REP","C","NON-FAMILY, NOT WEALTHY",9000,"URBAN",0,0,0,1,0,80.699997,59.169998,28.4,16.450001,3.5699999,3,0.29100001,0.50099999,0.17399999,0.89899999,"UNCODED CHRISTIAN"
11927,"NC",73,"M","REP","C","FACTORY/SERVICE",66000,"URBAN",1,1,1,1,1,97.300003,80.059998,13.5,7.2199998,1.67,5,0.361,0.57499999,0.34900001,0.86500001,"PROTESTANT"
10899,"NC",89,"M","REP","C","MODERATELY WEALTHY",24000,"URBAN",1,1,1,1,1,97.300003,88.099998,19.5,20.450001,3.0999999,9,0.36000001,0.48899999,0.78500003,0.84899998,"PROTESTANT"
11728,"NC",30,"M","REP","C","VERY WEALTHY",88000,"URBAN",0,1,0,1,0,94.5,61.330002,33,80.019997,4.3800001,9,0.38299999,0.48800001,0.21799999,0.70300001,"PROTESTANT"
11106,"NC",63,"M","REP","C","BLUE COLLAR, UNIONS",77000,"URBAN",0,1,1,1,1,97.5,80.059998,12.4,8.4499998,2.1800001,9,0.29800001,0.759,0.22,0.78799999,"PROTESTANT"
11347,"NC",62,"M","REP","C","BLUE COLLAR, UNIONS",68000,"URBAN",1,1,0,1,1,73.699997,58.049999,28.4,25.059999,3.9300001,9,0.51899999,0.70999998,0.71700001,0.833,"UNCODED"
11358,"NC",29,"M","REP","C","NON-FAMILY, NOT WEALTHY",108000,"URBAN",0,1,0,1,0,64.699997,54.959999,25.299999,51.130001,5.3000002,7,0.147,0.38800001,NA,0.69700003,"PROTESTANT"
10860,"NC",32,"M","REP","C","BLUE COLLAR, UNIONS",24000,"RURAL",0,0,0,1,0,48.5,73.360001,30.5,34.349998,6.04,1,0.449,0.375,NA,0.154,"PROTESTANT"
11082,"NC",63,"M","REP","C","NON-FAMILY, NOT WEALTHY",18000,"URBAN",1,1,1,1,1,97.800003,81.949997,19.6,20.68,3.28,7,0.27700001,0.509,0.52999997,0.54900002,"CATHOLIC"
11319,"NC",57,"M","REP","C","MODERATELY WEALTHY",196000,"RURAL",1,0,0,0,1,59.599998,25.85,32.099998,12.49,5.2600002,9,0.45500001,0.63499999,0.86500001,0.89999998,"PROTESTANT"
11246,"NC",47,"M","REP","C","NON-FAMILY, NOT WEALTHY",47000,"URBAN",0,1,0,0,0,22,16.889999,24.1,16.83,2.53,3,0.16500001,0.26899999,0.17900001,0.75999999,"PROTESTANT"
10947,"NC",30,"M","REP","C","MODERATELY WEALTHY",108000,"URBAN",1,1,0,1,0,82.400002,75.959999,29,8.4499998,6.3200002,9,0.303,0.56,0.114,0.133,"UNCODED"
32692,"NC",37,"M","REP","C","BLUE COLLAR, UNIONS",97000,"RURAL",0,1,1,1,0,97.5,81.830002,14.5,78.25,2.95,9,0.359,0.54400003,0.47499999,0.91299999,"PROTESTANT"
32997,"NC",65,"M","REP","C","BLUE COLLAR, UNIONS",140000,"RURAL",1,1,0,1,1,84.400002,68.190002,30.9,18.059999,7.2199998,9,0.41100001,0.63999999,0.289,0.95999998,"PROTESTANT"
32643,"NC",61,"M","REP","C","FACTORY/SERVICE",17000,"RURAL",0,1,0,1,1,71.800003,36.349998,28.299999,21.83,9.1000004,7,0.296,0.55400002,NA,0.29800001,"PROTESTANT"
33593,"NC",36,"M","REP","C","MODERATELY WEALTHY",114000,"URBAN",0,1,0,0,0,79.300003,45.990002,28.200001,8.7299995,5.2399998,9,0.52899998,0.42300001,0.29499999,0.287,"PROTESTANT"
32893,"NC",57,"M","REP","C","SMALL TOWN",38000,"RURAL",0,1,0,1,0,75.300003,70.82,23.4,18.99,1.8,8,0.27200001,0.67400002,0.86000001,0.87199998,"PROTESTANT"
32608,"NC",38,"M","REP","C","BLUE COLLAR, UNIONS",69000,"RURAL",0,1,1,1,1,94.800003,75.110001,18.6,20.58,2.53,8,0.287,0.61900002,0.88200003,0.93300003,"PROTESTANT"
32246,"NC",77,"M","REP","C","VERY WEALTHY",231000,"CLUSTER",1,1,1,1,1,97.599998,88.32,21,7.2199998,2.24,9,0.80500001,0.56999999,0.838,0.87400001,"CATHOLIC"
33423,"NC",89,"M","REP","C","MODERATELY WEALTHY",63000,"RURAL",0,0,1,1,0,73.199997,84.269997,17.9,20.450001,1.62,8,0.33000001,0.60299999,0.21699999,0.86900002,"CATHOLIC"
33284,"NC",49,"M","REP","C","MODERATELY WEALTHY",130000,"URBAN",0,1,1,1,1,93.699997,81.089996,19.299999,7.2199998,0.66000003,9,0.58399999,0.514,0.22400001,0.94,"UNCODED CHRISTIAN"
32555,"NC",51,"M","REP","C","BLUE COLLAR, UNIONS",66000,"RURAL",0,0,0,0,0,NA,19.700001,22.5,NA,3.73,9,0.228,0.72899997,NA,0.898,"PROTESTANT"
33509,"NC",52,"M","REP","C","NON-FAMILY, WORKING",50000,"RURAL",1,1,1,1,1,97.900002,79.860001,17,20.5,1,8,0.222,0.88700002,0.86500001,0.95899999,"PROTESTANT"
32521,"NC",48,"M","REP","C","VERY WEALTHY",145000,"URBAN",0,1,1,1,1,98.099998,89.790001,18,18.280001,2.5599999,9,0.61400002,0.63800001,0.76999998,0.94300002,"PROTESTANT"
33518,"NC",63,"M","REP","C","VERY WEALTHY",108000,"URBAN",0,1,1,1,1,93.800003,79.660004,16.5,23.98,1.16,9,0.88800001,0.69700003,0.37599999,0.85500002,"UNCODED CHRISTIAN"
32453,"NC",67,"M","REP","C","VERY WEALTHY",108000,"URBAN",1,1,1,1,1,98.199997,91.790001,11.4,9.6000004,0.72000003,9,0.70499998,0.62699997,NA,0.92799997,"PROTESTANT"
33192,"NC",47,"M","REP","C","MODERATELY WEALTHY",65000,"CLUSTER",0,1,1,1,1,97.800003,81.919998,22.1,12.31,3.4200001,9,0.45300001,0.47600001,0.38299999,0.398,"CATHOLIC"
33023,"NC",56,"M","REP","C","BLUE COLLAR, UNIONS",194000,"RURAL",0,1,1,1,1,97.300003,90.389999,23.6,67.220001,3.5799999,9,0.82200003,0.56699997,0.85699999,0.889,"PROTESTANT"
33417,"NC",61,"M","REP","C","MODERATELY WEALTHY",122000,"URBAN",0,1,0,1,1,92.400002,75.389999,27.9,9.6000004,2.79,9,0.67400002,0.51800001,0.34200001,0.85799998,"UNCODED CHRISTIAN"
32277,"NC",62,"M","REP","C","BLUE COLLAR, UNIONS",139000,"RURAL",0,0,0,1,1,55.5,45.970001,25,35.099998,3.3699999,9,0.53399998,0.58999997,NA,0.85699999,"CATHOLIC"
33478,"NC",87,"M","REP","C","NON-FAMILY, NOT WEALTHY",44000,"CLUSTER",1,1,1,1,1,98.900002,90.150002,13.7,12.98,1.59,8,0.27599999,0.55400002,0.48300001,0.93000001,"PROTESTANT"
32581,"NC",54,"M","REP","C","MODERATELY WEALTHY",150000,"URBAN",1,1,1,1,1,98,79.290001,18.799999,10.64,0.85000002,9,0.53899997,0.58899999,0.537,0.50700003,"PROTESTANT"
32568,"NC",29,"M","REP","C","SMALL TOWN",116000,"RURAL",0,0,0,0,0,74.099998,24.58,31.299999,27.27,4.3099999,9,0.72399998,0.417,NA,0.071999997,"PROTESTANT"
33312,"NC",43,"M","REP","C","NON-FAMILY, NOT WEALTHY",30000,"URBAN",1,1,1,1,0,88.099998,59.57,33.599998,9.6000004,7.5999999,9,0.333,0.55299997,0.50599998,0.244,"PROTESTANT"
33328,"NC",70,"M","REP","C","BLUE COLLAR, UNIONS",75000,"URBAN",0,1,1,1,1,96.599998,86.559998,21.700001,9.6000004,4.71,9,0.56,0.43200001,0.76499999,0.465,"PROTESTANT"
32621,"NC",43,"M","REP","C","AGRICULTURAL OR MINING",7000,"RURAL",0,1,1,1,1,93.099998,70.050003,4.6999998,13.16,0.72000003,8,0.24600001,0.88700002,0.51499999,0.91000003,"PROTESTANT"
33731,"NC",66,"M","REP","C","BLUE COLLAR, UNIONS",42000,"RURAL",0,0,1,1,1,96.199997,87.489998,19.5,13.04,2.7,9,0.259,0.699,0.86500001,0.89300001,"CATHOLIC"
32468,"NC",42,"M","REP","C","BLUE COLLAR, UNIONS",80000,"RURAL",1,1,1,1,1,95.099998,77.309998,29.799999,18.99,3.8699999,9,0.345,0.66299999,0.66000003,0.91600001,"UNCODED CHRISTIAN"
33083,"NC",77,"M","REP","C","FACTORY/SERVICE",83000,"RURAL",0,0,0,0,1,NA,17.799999,19.9,23.98,0.99000001,9,0.27500001,0.53799999,0.76700002,0.866,"PROTESTANT"
32440,"NC",67,"M","REP","C","MODERATELY WEALTHY",134000,"RURAL",0,1,1,1,0,93.599998,83.68,24.200001,9.0200005,3.71,9,0.278,0.61299998,0.50300002,0.89700001,"PROTESTANT"
33153,"NC",66,"M","REP","C","BLUE COLLAR, UNIONS",64000,"URBAN",1,1,1,1,1,97.599998,87.239998,21.700001,7.2199998,2.96,9,0.34900001,0.66000003,0.114,0.89200002,"PROTESTANT"
33242,"NC",42,"M","REP","C","MODERATELY WEALTHY",64000,"RURAL",0,0,0,1,1,68.5,NA,24.299999,8.1000004,5.1100001,9,0.38600001,0.54900002,0.34200001,0.92900002,"PROTESTANT"
32752,"NC",58,"M","REP","C","BLUE COLLAR, UNIONS",84000,"RURAL",0,1,1,1,1,92.099998,72.620003,23.4,21,3.73,9,0.40900001,0.63099998,0.38299999,0.917,"PROTESTANT"
33654,"NC",45,"M","REP","C","ENTRY-LEVEL WHITE COLLAR",115000,"CLUSTER",0,1,1,1,1,98.099998,91.209999,13.3,8.4499998,1.13,9,0.75400001,0.59899998,0.537,0.94400001,"UNCODED CHRISTIAN"
33646,"NC",66,"M","REP","C","MODERATELY WEALTHY",243000,"URBAN",0,1,1,1,1,97.5,91.540001,23.6,8.1800003,3.4200001,9,0.73299998,0.59799999,0.79400003,0.921,"UNCODED CHRISTIAN"
33704,"NC",71,"M","REP","C","BLUE COLLAR, UNIONS",127000,"RURAL",1,1,1,1,1,97.900002,90.230003,13.7,13.04,1.9299999,9,0.82599998,0.61699998,0.77200001,0.90200001,"PROTESTANT"
33551,"NC",80,"M","REP","C","MODERATELY WEALTHY",52000,"RURAL",0,0,1,0,1,80.199997,28.049999,13.5,22.969999,2.27,9,0.30399999,0.54900002,0.164,0.954,"MUSLIM"
33067,"NC",69,"M","REP","C","AGRICULTURAL OR MINING",63000,"CLUSTER",1,1,1,1,1,98.400002,83.730003,12.1,78,2.5999999,9,0.27399999,0.61699998,0.354,0.89999998,"PROTESTANT"
32299,"NC",61,"M","REP","C","MODERATELY WEALTHY",81000,"RURAL",0,1,1,1,1,97.5,85.790001,16.4,5.1799998,1.4299999,9,0.33500001,0.713,0.88800001,0.97600001,"PROTESTANT"
32869,"NC",74,"M","REP","C","AGRICULTURAL OR MINING",150000,"RURAL",1,1,1,1,1,97.400002,92.120003,21,13.01,1.4400001,8,0.197,0.72000003,0.29100001,0.94800001,"PROTESTANT"
33424,"NC",79,"M","REP","C","MODERATELY WEALTHY",80000,"RURAL",0,1,1,1,1,97.300003,90.269997,18.9,67.220001,2.74,9,0.41100001,0.66399997,0.62599999,0.917,"JEWISH"
32633,"NC",45,"M","REP","C","MODERATELY WEALTHY",70000,"URBAN",0,0,0,1,1,79.800003,48.32,24.5,9.0200005,5.1100001,9,0.477,0.495,NA,0.45199999,"PROTESTANT"
32968,"NC",51,"M","REP","C","BLUE COLLAR, UNIONS",150000,"RURAL",0,1,0,1,1,67.5,41.93,25.4,10.75,3.6099999,9,0.35800001,0.54400003,0.44100001,0.83399999,"PROTESTANT"
32314,"NC",45,"M","REP","C","MODERATELY WEALTHY",153000,"RURAL",0,1,1,1,1,97.599998,85.970001,11.9,7.2199998,0.92000002,9,0.421,0.68599999,0.57499999,0.949,"UNCODED"
33733,"NC",38,"M","REP","C","BLUE COLLAR, UNIONS",163000,"URBAN",0,0,1,0,0,50.599998,52.240002,18.4,21.129999,2.97,9,0.48300001,0.72500002,0.76999998,0.954,"CATHOLIC"
32334,"NC",38,"M","REP","C","SMALL TOWN",37000,"RURAL",1,0,0,1,1,25.9,35.259998,32.099998,17.77,7.3000002,8,0.14399999,0.69,0.88700002,0.31099999,"UNCODED"
33723,"NC",39,"M","REP","C","MODERATELY WEALTHY",94000,"URBAN",0,1,0,1,0,76.400002,52.790001,29.5,11.02,4.5,9,0.565,0.51899999,0.51200002,0.875,"PROTESTANT"
33081,"NC",65,"M","REP","C","BLUE COLLAR, UNIONS",1e+05,"RURAL",0,0,0,0,1,NA,28.85,22.4,NA,2.96,9,0.40900001,0.58200002,NA,0.94499999,"UNCODED CHRISTIAN"
33212,"NC",63,"M","REP","C","FACTORY/SERVICE",24000,"RURAL",0,1,1,1,1,90.599998,70.699997,20.4,53.02,2.96,9,0.206,0.699,0.54100001,0.51899999,"PROTESTANT"
33499,"NC",38,"M","REP","C","ENTRY-LEVEL WHITE COLLAR",93000,"CLUSTER",0,1,1,1,1,98.400002,87.610001,16.299999,10.4,1.52,9,0.257,0.67900002,0.88200003,0.95999998,"PROTESTANT"
33324,"NC",51,"M","REP","C","MODERATELY WEALTHY",106000,"RURAL",0,1,0,1,0,85,24.719999,31.5,9.6000004,8.7399998,9,0.35800001,0.71100003,0.76999998,0.93099999,"PROTESTANT"
33411,"NC",58,"M","REP","C","MODERATELY WEALTHY",122000,"URBAN",0,1,1,1,1,98.199997,90.209999,12.1,7.2199998,0.92000002,9,0.54900002,0.64399999,0.53899997,0.89200002,"UNCODED CHRISTIAN"
33257,"NC",49,"M","REP","C","BLUE COLLAR, UNIONS",150000,"RURAL",0,1,1,1,1,91.5,80.690002,24.200001,12.81,3.1900001,9,0.419,0.58200002,0.574,0.68900001,"PROTESTANT"
32445,"NC",55,"M","REP","C","MODERATELY WEALTHY",150000,"URBAN",1,0,0,1,1,49.799999,47.259998,23.200001,NA,3.2,9,0.56900001,0.64200002,NA,0.96399999,"PROTESTANT"
32994,"NC",47,"M","REP","C","AGRICULTURAL OR MINING",35000,"RURAL",0,1,1,1,1,86,58.400002,18.799999,21,2.0899999,9,0.245,0.60100001,0.34200001,0.27399999,"PROTESTANT"
32787,"NC",57,"M","REP","C","BLUE COLLAR, UNIONS",88000,"RURAL",0,0,1,1,1,95.800003,68.32,22.799999,23.98,3.73,9,0.456,0.58099997,0.28999999,0.94499999,"PROTESTANT"
33052,"NC",67,"M","REP","C","BLUE COLLAR, UNIONS",63000,"RURAL",1,1,1,1,1,97.5,90.75,13.5,18.99,3.9300001,9,0.36199999,0.67299998,0.85600001,0.852,"UNCODED CHRISTIAN"
