"year","case_id","weight","weight_cumulative","state","st","cd","dist","dist_up","cong","cong_up","zipcode","county_fips","tookpost","weight_post","rvweight","rvweight_post","starttime","age","gender","party","race","familyincome","college_grad_prob","married_prob","pid3","pid3_leaner","pid7","ideo5","birthyr","race0","hispanic","educ","faminc","marstat","economy_retro","newsint","approval_pres","approval_rep","approval_sen1","approval_sen2","approval_gov","intent_pres_08","intent_pres_12","intent_pres_16","voted_pres_08","voted_pres_12","voted_pres_16","vv_regstatus","vv_party_gen","vv_party_prm","vv_turnout_gvm","vv_turnout_pvm","intent_rep","intent_rep_party","voted_rep","voted_rep_party","intent_gov","intent_gov_party","voted_gov","voted_gov_party","intent_sen","intent_sen_party","voted_sen","voted_sen_party","intent_rep_chosen","intent_sen_chosen","intent_gov_chosen","voted_rep_chosen","voted_sen_chosen","voted_gov_chosen","rep_current","rep_icpsr","sen1_current","sen1_icpsr","sen2_current","sen2_icpsr","gov_current"
2016,304526102,0.140168469724183,0.0711691301385945,"North Carolina","NC","NC-2",2,9,114,115,28348,37051,"Did Not Take Post-Election Survey",NA,NA,NA,"18oct2016 17:51:48",19,"M","NPA","H",15000,0,0,"Independent","Independent (Excluding Leaners)","Independent","Not Sure",1997,"Black","Yes","High School Graduate","10k - 20k","Single / Never Married","Stayed About The Same","Don't Know","Disapprove / Somewhat Disapprove","Disapprove / Somewhat Disapprove","Disapprove / Somewhat Disapprove","Never Heard / Not Sure","Never Heard / Not Sure",NA,NA,"I'm Not Sure",NA,"","","No Record Of Registration","No Record Of Party Registration","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","I'm Not Sure","","","","I'm Not Sure","","I Did Not Vote In This Race","","I'm Not Sure","","","","","","","","","","Renee Ellmers (R)",21159,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304529702,0.0515071035132827,0.0261522135485398,"North Carolina","NC","NC-5",5,13,114,115,27028,37059,"Did Not Take Post-Election Survey",NA,NA,NA,"18oct2016 18:25:18",57,"F","DEM","B",NA,0,1,"Democrat","Democrat (Including Leaners)","Strong Democrat","Liberal",1959,"Black","No","2-Year","Prefer not to say","Married","Gotten Better / Somewhat Better","Don't Know","Strongly Approve","Never Heard / Not Sure","Strongly Disapprove","Approve / Somewhat Approve","Strongly Disapprove",NA,NA,"I'm Not Sure",NA,"","","Active","Democratic Party","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","I'm Not Sure","","","","I'm Not Sure","","I Did Not Vote In This Race","","I'm Not Sure","","","","","","","","","","Virginia Foxx (R)",20521,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304529934,0.359883489540038,0.182727220695251,"North Carolina","NC","NC-6",6,13,114,115,27282,37081,"Took Post-Election Survey",0.362998494835348,NA,NA,"18oct2016 18:31:39",33,"F","NPA","C",NA,1,1,"Independent","Independent (Excluding Leaners)","Independent","Liberal",1983,"White","No","Post-Grad","Prefer not to say","Married","Not Sure","Hardly At All","Never Heard / Not Sure","Never Heard / Not Sure","Approve / Somewhat Approve","Never Heard / Not Sure","Strongly Disapprove",NA,NA,"I'm Not Sure",NA,"Barack Obama","Other / Someone Else","No Record Of Registration","No Record Of Party Registration","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","","","Not Sure","","I'm Not Sure","","Not Sure","","I'm Not Sure","","[Democrat / Candidate 1]","Democratic","","","","","Deborah K. Ross (D)","","Mark Walker (R)",21543,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304533113,0.519579841564972,0.263811436584073,"North Carolina","NC","NC-10",10,10,114,115,28168,37109,"Did Not Take Post-Election Survey",NA,NA,NA,"18oct2016 19:02:01",25,"F","NPA","C",65000,0,1,"Republican","Republican (Including Leaners)","Strong Republican","Liberal",1991,"White","No","High School Graduate","60k - 70k","Married","Stayed About The Same","Only Now And Then","Approve / Somewhat Approve","Approve / Somewhat Approve","Approve / Somewhat Approve","Approve / Somewhat Approve","Approve / Somewhat Approve",NA,NA,"Donald Trump (Republican)",NA,"","","No Record Of Registration","No Record Of Party Registration","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","[Republican / Candidate 2]","Republican","","","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","","","Patrick McHenry (R)","Richard Burr (R)","Pat McCrory (R)","","","Pat McCrory (R)","Patrick McHenry (R)",20522,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304535521,0.607255607939352,0.30832792477416,"North Carolina","NC","NC-2",2,6,114,115,27205,37151,"Took Post-Election Survey",0.940558431819585,NA,NA,"18oct2016 19:21:10",24,"F","REP","C",90000,0,1,"Republican","Republican (Including Leaners)","Strong Republican","Liberal",1992,"White","No","High School Graduate","80k - 100k","Domestic Partnership","Gotten Much Worse","Some Of The Time","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove",NA,NA,"Gary Johnson (Libertarian)",NA,"Mitt Romney","","Inactive","Republican Party","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","[Republican / Candidate 2]","Republican","","","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","","","Mark Walker (R)","Richard Burr (R)","Pat McCrory (R)","","","Pat McCrory (R)","Renee Ellmers (R)",21159,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304536361,0.735103947326487,0.373241632698278,"North Carolina","NC","NC-10",10,10,114,115,28056,37071,"Took Post-Election Survey",0.624132597250998,NA,NA,"18oct2016 19:37:32",45,"M","REP","C",45000,0,1,"Independent","Republican (Including Leaners)","Lean Republican","Moderate",1971,"White","No","Some College","40k - 50k","Married","Stayed About The Same","Most Of The Time","Strongly Disapprove","Approve / Somewhat Approve","Approve / Somewhat Approve","Never Heard / Not Sure","Approve / Somewhat Approve",NA,NA,"Donald Trump (Republican)",NA,"Mitt Romney","Donald Trump","Active","Republican Party","No Record Of Party Registration","Voted","No Record Of Voting","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","Patrick McHenry (R)","Richard Burr (R)","Pat McCrory (R)","Patrick McHenry (R)","Richard Burr (R)","Pat McCrory (R)","Patrick McHenry (R)",20522,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304538924,0.6945426713964,0.35264705296907,"North Carolina","NC","NC-3",3,1,114,115,27937,37073,"Took Post-Election Survey",0.61818247805234,NA,NA,"18oct2016 19:55:02",45,"F","NPA","B",90000,0,1,"Democrat","Democrat (Including Leaners)","Strong Democrat","Moderate",1971,"Black","No","2-Year","80k - 100k","Married","Gotten Better / Somewhat Better","Some Of The Time","Strongly Approve","Approve / Somewhat Approve","Approve / Somewhat Approve","Approve / Somewhat Approve","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","No Record Of Registration","No Record Of Party Registration","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","G.K. Butterfield (D)","Deborah K. Ross (D)","Roy Cooper (D)","G.K. Butterfield (D)","Deborah K. Ross (D)","Roy Cooper (D)","Walter Jones (R)",29546,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304540592,1.44281755222386,0.732576094627595,"North Carolina","NC","NC-11",11,11,114,115,28739,37089,"Took Post-Election Survey",1.23894589358291,NA,NA,"19oct2016 12:29:07",57,"F","REP","C",25000,0,1,"Republican","Republican (Including Leaners)","Strong Republican","Conservative",1959,"White","No","High School Graduate","20k - 30k","Married","Gotten Much Worse","Most Of The Time","Strongly Disapprove","Strongly Approve","Approve / Somewhat Approve","Never Heard / Not Sure","Strongly Approve",NA,NA,"Donald Trump (Republican)",NA,"Mitt Romney","Donald Trump","Active","Republican Party","No Record Of Party Registration","Voted","No Record Of Voting","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","Mark Meadows (R)","Richard Burr (R)","Pat McCrory (R)","Mark Meadows (R)","Richard Burr (R)","Pat McCrory (R)","Mark Meadows (R)",21348,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304549333,0.905778086170738,0.459899709387,"North Carolina","NC","NC-2",2,8,114,115,28306,37051,"Took Post-Election Survey",0.884574984954594,NA,NA,"18oct2016 21:58:21",45,"F","DEM","B",90000,0,1,"Democrat","Democrat (Including Leaners)","Strong Democrat","Moderate",1971,"Black","No","High School Graduate","80k - 100k","Married","Gotten Better / Somewhat Better","Some Of The Time","Strongly Approve","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure","Approve / Somewhat Approve",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Active","Democratic Party","No Record Of Party Registration","Voted","No Record Of Voting","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","I'm Not Sure","","[Democrat / Candidate 1]","Democratic","Thomas Mills (D)","","Roy Cooper (D)","Thomas Mills (D)","Deborah K. Ross (D)","Roy Cooper (D)","Renee Ellmers (R)",21159,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304549382,0.0937697940907589,0.0476106694454627,"North Carolina","NC","NC-11",11,11,114,115,28719,37173,"Took Post-Election Survey",0.102228331123831,NA,NA,"18oct2016 22:02:29",31,"F","NPA","H",15000,1,1,"Independent","Independent (Excluding Leaners)","Independent","Very Liberal",1985,"Hispanic","","4-Year","10k - 20k","Domestic Partnership","Gotten Much Better","Some Of The Time","Strongly Approve","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure","Strongly Approve",NA,NA,"Hillary Clinton (Democrat)",NA,"","","No Record Of Registration","No Record Of Party Registration","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","I'm Not Sure","","","","I'm Not Sure","","I Did Not Vote In This Race","","I'm Not Sure","","","","","","","","","","Mark Meadows (R)",21348,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304598951,0.454529720573847,0.23078289217991,"North Carolina","NC","NC-8",8,9,114,115,28330,37153,"Did Not Take Post-Election Survey",NA,NA,NA,"19oct2016 08:33:11",52,"M","NPA","C",25000,0,0,"Republican","Republican (Including Leaners)","Not Very Strong Republican","Moderate",1964,"White","No","High School Graduate","20k - 30k","Single / Never Married","Stayed About The Same","Only Now And Then","Approve / Somewhat Approve","Approve / Somewhat Approve","Approve / Somewhat Approve","Approve / Somewhat Approve","Approve / Somewhat Approve",NA,NA,"Donald Trump (Republican)",NA,"","","No Record Of Registration","No Record Of Party Registration","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","I'm Not Sure","","","","I'm Not Sure","","I Did Not Vote In This Race","","I'm Not Sure","","","","","","","","","","Richard Hudson (R)",21346,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304599254,0.275777719653829,0.140023362301015,"North Carolina","NC","NC-4",4,4,114,115,27606,37183,"Did Not Take Post-Election Survey",NA,NA,NA,"19oct2016 08:45:45",22,"M","NPA","C",NA,1,0,"Independent","Democrat (Including Leaners)","Lean Democrat","Very Liberal",1994,"White","No","4-Year","Prefer not to say","Single / Never Married","Gotten Better / Somewhat Better","Most Of The Time","Approve / Somewhat Approve","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","","No Record Of Registration","No Record Of Party Registration","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","I'm Not Sure","","","","I'm Not Sure","","I Did Not Vote In This Race","","I'm Not Sure","","","","","","","","","","David Price (D)",15438,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304609176,6.18486428175553,3.14030260745482,"North Carolina","NC","NC-6",6,13,114,115,27403,37081,"Did Not Take Post-Election Survey",NA,NA,NA,"19oct2016 10:26:25",29,"M","NPA","C",35000,0,0,"Republican","Republican (Including Leaners)","Not Very Strong Republican","Conservative",1987,"White","No","No HS","30k - 40k","Single / Never Married","Gotten Much Worse","Most Of The Time","Strongly Disapprove","Disapprove / Somewhat Disapprove","Approve / Somewhat Approve","Disapprove / Somewhat Disapprove","Strongly Approve",NA,NA,"Donald Trump (Republican)",NA,"Mitt Romney","","No Record Of Registration","No Record Of Party Registration","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","[Republican / Candidate 2]","Republican","","","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","","","Ted Budd (R)","Richard Burr (R)","Pat McCrory (R)","","","Pat McCrory (R)","Mark Walker (R)",21543,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304609278,1.57957575993977,0.80201369854527,"North Carolina","NC","NC-13",13,4,114,115,27612,37183,"Took Post-Election Survey",1.46723133590222,NA,NA,"19oct2016 10:31:36",57,"M","REP","B",45000,0,0,"Republican","Republican (Including Leaners)","Not Very Strong Republican","Conservative",1959,"Black","No","Some College","40k - 50k","Divorced","Gotten Better / Somewhat Better","Some Of The Time","Strongly Approve","Approve / Somewhat Approve","Strongly Disapprove","Disapprove / Somewhat Disapprove","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Active","Republican Party","No Record Of Party Registration","Voted","No Record Of Voting","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","David Price (D)","Deborah K. Ross (D)","Roy Cooper (D)","David Price (D)","Deborah K. Ross (D)","Roy Cooper (D)","George Holding (R)",21349,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304609415,0.253776545726348,0.128852487613378,"North Carolina","NC","NC-7",7,7,114,115,28429,37129,"Did Not Take Post-Election Survey",NA,NA,NA,"19oct2016 10:37:35",29,"M","NPA","C",75000,1,1,"Independent","Democrat (Including Leaners)","Lean Democrat","Liberal",1987,"White","No","4-Year","70k - 80k","Married","Gotten Better / Somewhat Better","Some Of The Time","Approve / Somewhat Approve","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","","Active","Unknown","No Record Of Party Registration","Voted","No Record Of Voting","[Democrat / Candidate 1]","Democratic","","","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","","","J. Wesley Casteen (D)","Deborah K. Ross (D)","Roy Cooper (D)","","","Roy Cooper (D)","David Rouzer (R)",21544,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304609616,0.566828487563906,0.287801461177959,"North Carolina","NC","NC-9",9,12,114,115,28214,37119,"Took Post-Election Survey",0.712843662693212,NA,NA,"19oct2016 10:47:14",37,"M","NPA","C",110000,0,0,"Independent","Democrat (Including Leaners)","Lean Democrat","Liberal",1979,"White","No","Some College","100k - 120k","Single / Never Married","Stayed About The Same","Some Of The Time","Approve / Somewhat Approve","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"","","No Record Of Registration","No Record Of Party Registration","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","I'm Not Sure","","","","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","","","","Deborah K. Ross (D)","Roy Cooper (D)","","","Roy Cooper (D)","Robert Pittenger (R)",21347,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304611913,0.450588816453899,0.228781937766066,"North Carolina","NC","NC-4",4,1,114,115,27713,37063,"Did Not Take Post-Election Survey",NA,NA,NA,"19oct2016 11:03:48",29,"F","NPA","H",25000,1,0,"Independent","Independent (Excluding Leaners)","Independent","Conservative",1987,"Hispanic","","Post-Grad","20k - 30k","Single / Never Married","Stayed About The Same","Most Of The Time","Strongly Disapprove","Strongly Disapprove","Never Heard / Not Sure","Disapprove / Somewhat Disapprove","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"","","No Record Of Registration","No Record Of Party Registration","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","I'm Not Sure","","","","I'm Not Sure","","I Did Not Vote In This Race","","I'm Not Sure","","","","","","","","","","David Price (D)",15438,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304614566,1.65789503359097,0.84177952169944,"North Carolina","NC","NC-4",4,2,114,115,27546,37085,"Did Not Take Post-Election Survey",NA,NA,NA,"19oct2016 11:33:39",23,"M","NPA","C",NA,0,0,"Not Sure","Not Sure","Not Sure","Conservative",1993,"White","No","High School Graduate","Prefer not to say","Single / Never Married","Stayed About The Same","Hardly At All","Strongly Disapprove","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure","Strongly Disapprove",NA,NA,"I Won't Vote In This Election",NA,"","","Active","No Party Affiliation","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","I'm Not Sure","","","","I'm Not Sure","","I Did Not Vote In This Race","","I'm Not Sure","","","","","","","","","","David Price (D)",15438,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304614651,0.356433619905103,0.180975584100424,"North Carolina","NC","NC-12",12,5,114,115,27105,37067,"Took Post-Election Survey",0.290266673620591,NA,NA,"19oct2016 11:37:20",67,"F","DEM","B",15000,0,0,"Democrat","Democrat (Including Leaners)","Strong Democrat","Liberal",1949,"Black","No","2-Year","10k - 20k","Single / Never Married","Gotten Worse / Somewhat Worse","Some Of The Time","Strongly Approve","Never Heard / Not Sure","Disapprove / Somewhat Disapprove","Disapprove / Somewhat Disapprove","Disapprove / Somewhat Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Active","Democratic Party","No Record Of Party Registration","Voted","No Record Of Voting","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","Josh Brannon (D)","Deborah K. Ross (D)","Roy Cooper (D)","Josh Brannon (D)","Deborah K. Ross (D)","Roy Cooper (D)","Alma Adams (D)",21545,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304617030,0.614419206700982,0.311965169965824,"North Carolina","NC","NC-4",4,4,114,115,27516,37135,"Took Post-Election Survey",0.475701186628679,NA,NA,"19oct2016 11:52:19",33,"F","NPA","C",55000,1,0,"Independent","Democrat (Including Leaners)","Lean Democrat","Moderate",1983,"White","No","Post-Grad","50k - 60k","Single / Never Married","Gotten Better / Somewhat Better","Only Now And Then","Strongly Approve","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","No Record Of Registration","No Record Of Party Registration","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","I'm Not Sure","","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","No One","","[Democrat / Candidate 1]","Democratic","","","Roy Cooper (D)","David Price (D)","Deborah K. Ross (D)","Roy Cooper (D)","David Price (D)",15438,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304620791,0.800995389246171,0.406697349338613,"North Carolina","NC","NC-3",3,3,114,115,28574,37133,"Did Not Take Post-Election Survey",NA,NA,NA,"19oct2016 12:24:57",23,"F","NPA","C",NA,0,0,"Democrat","Democrat (Including Leaners)","Not Very Strong Democrat","Liberal",1993,"White","No","High School Graduate","Prefer not to say","Single / Never Married","Stayed About The Same","Most Of The Time","Strongly Approve","Never Heard / Not Sure","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","","Unregistered","Unknown","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","[Democrat / Candidate 1]","Democratic","","","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","","","Ernest T. Reeves (D)","Deborah K. Ross (D)","Roy Cooper (D)","","","Roy Cooper (D)","Walter Jones (R)",29546,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304620912,0.101329825950418,0.0514491995537726,"North Carolina","NC","NC-4",4,8,114,115,28314,37051,"Did Not Take Post-Election Survey",NA,NA,NA,"19oct2016 12:31:20",53,"F","DEM","H",35000,0,1,"Democrat","Democrat (Including Leaners)","Strong Democrat","Moderate",1963,"Hispanic","","High School Graduate","30k - 40k","Married","Gotten Worse / Somewhat Worse","Hardly At All","Approve / Somewhat Approve","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","","Active","Democratic Party","No Record Of Party Registration","Voted","No Record Of Voting","[Democrat / Candidate 1]","Democratic","","","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","","","Thomas Mills (D)","Deborah K. Ross (D)","Roy Cooper (D)","","","Roy Cooper (D)","David Price (D)",15438,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304621609,0.898273733131466,0.456089449639506,"North Carolina","NC","NC-3",3,3,114,115,28540,37133,"Took Post-Election Survey",1.30855664191871,NA,NA,"19oct2016 12:49:12",21,"M","NPA","H",25000,0,0,"Democrat","Democrat (Including Leaners)","Not Very Strong Democrat","Moderate",1995,"Hispanic","","Some College","20k - 30k","Divorced","Stayed About The Same","Some Of The Time","Strongly Approve","Approve / Somewhat Approve","Approve / Somewhat Approve","Strongly Disapprove","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Donald Trump","Multiple Appearances","No Party Affiliation","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","[Democrat / Candidate 1]","Democratic","I Did Not Vote In This Race","","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Republican / Candidate 2]","Republican","Ernest T. Reeves (D)","Deborah K. Ross (D)","Roy Cooper (D)","","Richard Burr (R)","Roy Cooper (D)","Walter Jones (R)",29546,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304624570,0.225899934076277,0.114698418540277,"North Carolina","NC","NC-13",13,2,114,115,27614,37183,"Did Not Take Post-Election Survey",NA,NA,NA,"19oct2016 13:04:56",27,"M","NPA","C",90000,1,1,"Democrat","Democrat (Including Leaners)","Not Very Strong Democrat","Liberal",1989,"White","No","4-Year","80k - 100k","Domestic Partnership","Gotten Better / Somewhat Better","Only Now And Then","Approve / Somewhat Approve","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","","No Record Of Registration","No Record Of Party Registration","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","[Democrat / Candidate 1]","Democratic","","","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","","","John P. McNeil (D)","Deborah K. Ross (D)","Roy Cooper (D)","","","Roy Cooper (D)","George Holding (R)",21349,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304624801,1.59105431533644,0.807841819551629,"North Carolina","NC","NC-1",1,7,114,115,27530,37191,"Did Not Take Post-Election Survey",NA,NA,NA,"19oct2016 13:13:57",25,"M","DEM","B",45000,0,0,"Democrat","Democrat (Including Leaners)","Strong Democrat","Liberal",1991,"Black","No","High School Graduate","40k - 50k","Single / Never Married","Gotten Better / Somewhat Better","Some Of The Time","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","","Active","Democratic Party","No Record Of Party Registration","Voted","No Record Of Voting","[Democrat / Candidate 1]","Democratic","","","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","","","J. Wesley Casteen (D)","Deborah K. Ross (D)","Roy Cooper (D)","","","Roy Cooper (D)","G. K. Butterfield (D)",20340,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304628271,1.49657815719341,0.759872500866004,"North Carolina","NC","NC-7",7,3,114,115,28504,37107,"Took Post-Election Survey",1.6071277428212,NA,NA,"19oct2016 13:42:09",32,"F","NPA","B",NA,0,0,"Not Sure","Independent (Excluding Leaners)","Independent","Not Sure",1984,"Black","No","2-Year","Prefer not to say","Single / Never Married","Gotten Much Better","Some Of The Time","Strongly Approve","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove",NA,NA,"I'm Not Sure",NA,"Barack Obama","Hilary Clinton","No Record Of Registration","No Record Of Party Registration","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","[Democrat / Candidate 1]","Democratic","Not Sure","","I'm Not Sure","","[Democrat / Candidate 1]","Democratic","I'm Not Sure","","[Democrat / Candidate 1]","Democratic","Ernest T. Reeves (D)","","","","Deborah K. Ross (D)","Roy Cooper (D)","David Rouzer (R)",21544,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,304638725,0.544886826470472,0.276660803532995,"North Carolina","NC","NC-2",2,9,114,115,28312,37051,"Did Not Take Post-Election Survey",NA,NA,NA,"19oct2016 14:56:18",49,"M","DEM","B",110000,0,1,"Independent","Democrat (Including Leaners)","Lean Democrat","Moderate",1967,"Black","No","Some College","100k - 120k","Married","Gotten Better / Somewhat Better","Most Of The Time","Strongly Approve","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove","Disapprove / Somewhat Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","","Active","Democratic Party","No Record Of Party Registration","Voted","No Record Of Voting","[Democrat / Candidate 1]","Democratic","","","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","","","Christian Cano (D)","Deborah K. Ross (D)","Roy Cooper (D)","","","Roy Cooper (D)","Renee Ellmers (R)",21159,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
